series_id,name,geography,year,value
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1981,3546
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1980,3855
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1979,4143
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1978,4185
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1977,3690
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1976,3734
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1975,3543
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1974,3317
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1973,3407
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1972,3650
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1971,3439
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1970,3791
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1969,3810
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1968,3947
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1967,3381
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1966,3762
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1965,3336
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1964,3463
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1963,3721
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1962,3666
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1961,3656
SEDS.ZWHDP.AR.A,"Heating degree days (HDD), Arkansas",USA-AR,1960,4050
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2023,2058
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2022,2061
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2021,1723
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2020,1834
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2019,2087
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2018,1733
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2017,1473
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2016,1624
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2015,1778
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2014,1578
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2013,2063
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2012,1750
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2011,2152
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2010,2005
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2009,1864
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2008,1970
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2007,1929
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2006,1909
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2005,1860
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2004,2009
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2003,1857
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2002,1968
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2001,2084
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,2000,1945
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1999,1823
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1998,2255
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1997,2005
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1996,1716
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1995,1811
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1994,2118
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1993,2061
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1992,2176
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1991,2142
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1990,2163
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1989,1851
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1988,2025
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1987,2259
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1986,1787
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1985,2217
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1984,2192
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1983,2231
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1982,2248
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1981,1782
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1980,1892
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1979,2372
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1978,2161
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1977,2018
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1976,2166
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1975,2498
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1974,2282
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1973,2495
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1972,2189
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1971,2444
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1970,2299
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1969,2168
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1968,2223
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1967,2244
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1966,2298
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1965,2221
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1964,2688
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1963,2157
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1962,2127
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1961,2215
SEDS.ZWHDP.AZ.A,"Heating degree days (HDD), Arizona",USA-AZ,1960,2390
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2023,3098
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2022,2672
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2021,2689
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2020,2570
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2019,2950
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2018,2546
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2017,2449
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2016,2445
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2015,2347
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2014,2095
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2013,2712
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2012,2748
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2011,3187
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2010,3092
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2009,2887
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2008,2868
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2007,2882
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2006,3021
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2005,2820
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2004,2848
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2003,2840
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2002,2952
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2001,2970
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,2000,2836
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1999,3058
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1998,3416
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1997,2667
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1996,2655
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1995,2735
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1994,3163
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1993,2920
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1992,2721
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1991,3029
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1990,3075
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1989,2936
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1988,2896
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1987,3025
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1986,2724
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1985,3277
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1984,3057
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1983,3056
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1982,3431
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1981,2816
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1980,2939
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1979,3204
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1978,3142
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1977,3056
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1976,3037
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1975,3613
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1974,3300
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1973,3400
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1972,3284
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1971,3694
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1970,3175
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1969,3284
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1968,3145
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1967,3377
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1966,3137
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1965,3378
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1964,3515
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1963,3286
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1962,3321
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1961,3196
SEDS.ZWHDP.CA.A,"Heating degree days (HDD), California",USA-CA,1960,3240
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2023,7236
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2022,7212
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2021,6723
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2020,6814
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2019,7498
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2018,6872
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2017,6479
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2016,6672
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2015,6668
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2014,7155
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2013,7480
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2012,6397
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2011,7397
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2010,7057
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2009,7353
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2008,7453
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2007,7156
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2006,6923
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2005,6832
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2004,6961
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2003,6843
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2002,7230
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2001,6876
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,2000,6877
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1999,6766
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1998,6966
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1997,7452
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1996,7191
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1995,7217
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1994,6851
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1993,7780
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1992,7137
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1991,7229
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1990,7203
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1989,7289
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1988,7364
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1987,7241
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1986,6881
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1985,7789
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1984,7808
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1983,7760
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1982,7660
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1981,6679
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1980,7305
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1979,7858
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1978,7658
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1977,6993
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1976,7398
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1975,7752
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1974,7459
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1973,7852
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1972,7563
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1971,7696
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1970,7651
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1969,7542
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1968,7716
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1967,7416
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1966,7509
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1965,7580
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1964,7824
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1963,7052
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1962,7369
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1961,7808
SEDS.ZWHDP.CO.A,"Heating degree days (HDD), Colorado",USA-CO,1960,7664
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2023,5091
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2022,5627
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2021,5410
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2020,5344
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2019,5937
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2018,5739
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2017,5440
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2016,5364
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2015,5938
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2014,6205
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2013,5930
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2012,5028
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2011,5605
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2010,5524
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2009,6103
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2008,5908
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2007,5945
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2006,5416
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2005,6178
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2004,6148
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2003,6458
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2002,5697
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2001,5672
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,2000,6108
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1999,5614
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1998,5236
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1997,6140
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1996,6270
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1995,6145
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1994,6241
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1993,6270
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1992,6378
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1991,5477
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1990,5370
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1989,6445
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1988,6429
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1987,6119
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1986,6124
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1985,6115
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1984,6118
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1983,6026
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1982,6332
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1981,6334
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1980,6496
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1979,6091
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1978,6790
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1977,6327
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1976,6548
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1975,6029
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1974,6276
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1973,5803
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1972,6608
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1971,6346
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1970,6558
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1969,6432
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1968,6499
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1967,6709
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1966,6460
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1965,6505
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1964,6302
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1963,6592
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1962,6718
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1961,6398
SEDS.ZWHDP.CT.A,"Heating degree days (HDD), Connecticut",USA-CT,1960,6374
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2023,3162
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2022,3820
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2021,3503
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2020,3432
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2019,3483
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2018,3844
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2017,3167
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2016,3437
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2015,3569
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2014,4284
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2013,4040
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2012,3190
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2011,3673
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2010,4294
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2009,3907
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2008,3972
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2007,3497
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2006,3566
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2005,3717
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2004,3600
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2003,3906
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2002,3782
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2001,3696
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,2000,3931
SEDS.ZWHDP.TN.A,"Heating degree days (HDD), Tennessee",USA-TN,1999,3494
